,item_name,url,origin_price,colors,prices,version,images,category
218,"Laptop Gaming HP Victus 15-fa1087TX (8C5M4PA) - (i7-13620H/16GB/512GB/RTX 3050/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-gaming-hp-victus-15-fa1087tx-8c5m4pa-chinh-hang,"32,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/31/hp-victus-15-black-1.png'],HP
219,"Laptop HP ENVY x360 13-bf0114TU (7C0P0PA) - (i5-1230U/8GB/512GB/13.3"" OLED Cảm ứng/Windows 11/Bút) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-envy-x360-13-bf0114tu-7c0p0pa-chinh-hang,"28,790,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/03/7c0p0pa-1.png'],HP
220,"Laptop HP Pavilion 15-eg2081TU (7C0Q4PA) - (i5-1240P/16GB/512GB/15.6"" FHD IPS/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2081tu-7c0q4pa-chinh-hang,"20,990,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/22/hp-pavilion-15-gold-1.png'],HP
221,"Laptop HP Pavilion 15-eg2088TU (7C0R0PA) - (i7-1260P/16GB/512GB/15.6"" FHD IPS/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2088tu-7c0r0pa-chinh-hang,"25,290,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/22/hp-pavilion-15-gold-1.png'],HP
222,"Laptop HP ENVY x360 13-bf0090TU (76B13PA) - (i7-1250U/16GB/512GB/13.3"" 2.8K OLED Cảm ứng/Windows 11/Bút) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-envy-x360-13-bf0090tu-76b13pa-chinh-hang,"32,990,000 ₫",['Xanh Dương'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/22/hp-envy-x360-blue-1.png'],HP
223,"Laptop HP Pavilion 14-dv2075TU (7C0W2PA) - (i5-1235U/8GB/512GB /14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-14-dv2075tu-7c0w2pa-chinh-hang,"18,190,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/26/7c0w2pa-1.png'],HP
224,"Laptop HP 15-fd0081TU (8D734PA) - (i5-1335U/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-15-fd0081tu-8d734pa-chinh-hang,"18,799,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/26/8d734pa-1.png'],HP
225,"Laptop HP 15-fd0079TU (8D732PA) - (i5-1335U/16GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-15-fd0079tu-8d732pa-chinh-hang,"19,599,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/26/8d732pa-1.png'],HP
226,"Laptop HP Pavilion 15-eg3091TU (8C5L2PA) - (i7-1355U/16GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg3091tu-8c5l2pa-chinh-hang,Giá: Liên hệ,[''],[''],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/26/8c5l2pa-1.png'],HP
227,"Laptop HP 14s-ep0112TU (8C5L1PA) - (i5-1335U/16GB/512GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-14s-ep0112tu-8c5l1pa-chinh-hang,"19,599,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/13/hp-14s-1.png'],HP
228,"Laptop HP 14s-ep0128TU (8U6L5PA) - (i5-1335U/8GB/512GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-14s-ep0128tu-8u6l5pa-chinh-hang,"18,799,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/13/hp-14s-1.png'],HP
229,"Laptop HP 15s-fq5159TU (7C0S0PA) - (i7-1255U/8GB/256GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-15s-fq5159tu-7c0s0pa-chinh-hang,"20,590,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/09/05/7c0s0pa-1.png'],HP
230,"Laptop HP 14s dq2644TU-7C0W6PA (i3-1115G4/8GB/256GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-14s-dq2644tu-7c0w6pa-chinh-hang,"12,690,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/04/21/14s-1.png'],HP
231,"Laptop HP ProBook 450 G9 - 6M103PA, i7-1260P/8GB/512GB/Intel Graphics/15.6""FHD/Win11Home - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-probook-450-g9-6m103pa-chinh-hang,"25,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/03/02/hp-probook-450-g9-1.png'],HP
232,"Laptop Gaming HP Victus 15-fa0115TX 7C0X1PA, i5-12500H/8GB/512GB/RTX3050/15.6FHD144HZ/W11SL/ĐEN",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-fa0115TX-7C0X1PA-chinh-hang,"26,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/02/17/7c0x1pa-1.png'],HP
233,"Laptop HP Pavilion 15-eg2085TU- 7C0Q7PA, i5-1240P/8GB/256GB/15.6FHD/W11SL/Bạc - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2085tu-7c0q7pa-chinh-hang,"13,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/02/17/7c0q7pa-1.png'],HP
234,"Laptop HP Pavilion 15-eg2063TX 7C0Q2PA, i5-1235U/8GB/512GB/MX550/15.6FHD/WIN11/BẠC - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2063tx-7c0q2pa-i5-1235u-8gb-512gb-mx550-15-6fhd,"21,490,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/01/28/image-removebg-preview-9.png'],HP
235,"Laptop HP Pavilion 15 eg2087TU-7C0Q9PA (i3-1215U/8GB/256GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2087tu-7c0q9pa-i3-1215u-8gb-256gb-15-6fhd-w11sl,"13,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/01/07/image-removebg-preview-23.png'],HP
236,"Laptop HP Pavilion 14-dv2072TU-7C0W1PA, i7-1255U/8GB/512GB/Intel Graphics,14""FHD/Win11 Home 64/Vàng - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-14-dv2072tu-7c0w1pa-i7-1255u-8gb-512gb-intel-graphics,"24,990,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/01/06/image-removebg-preview-25.png'],HP
237,"Laptop HP Pavilion 14-dv2077TU-7C0W3PA, i5-1235U/256GB/Intel Graphics,14""FHD/Win11 Home 64/Bạc - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-14-dv2077tu-7c0w3pa-i5-1235u-256gb-intel-graphics-14-fh,"18,490,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/01/06/image-removebg-preview-21.png'],HP
238,"Laptop HP Pavilion 15-eg2035TX 6K781PA (i5-1235U/8GB/512GB/15.6"" FHD/MX550 2GB/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2035tx-6k781pa-i5-1235u-8gb-512gb-pcie-15-6-fhd-vg,"20,490,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/11/09/image-removebg-preview-52.png'],HP
239,Laptop HP Envy 16-h0033TX 6K7F9PA-i9-12900H/16GB/512GB/RTX3060/16.0120Hz/W11SL/Bạc - Chính hãng,https://hoanghamobile.com/laptop/laptop-hp-envy-16-h0033tx-6k7f9pa-i9-12900h-16gb-512gb-rtx3060-16-0120hz,"59,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/09/10/image-removebg-preview-3.png'],HP
240,Laptop HP Elitebook 630 G9-6M142PA- i5-1235U/8GB/256GB/13.3FHD/W11SL/LED_KB/BẠC - Chính hãng,https://hoanghamobile.com/laptop/laptop-hp-elitebook-630-g9-6m142pa-i5-1235u-8gb-256gb-13-3fhd-w11sl,"21,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/08/19/image-removebg-preview-13.png'],HP
241,"Laptop HP Pavilion 15 eg2038TX-6K784PA (i5-1235U/8GB/256GB/MX550/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2058tu-6k784pa-chinh-hang,"19,590,000 ₫",['Bạc'],[],,[],HP
242,"Laptop HP Pavilion 15-eg3094TU (8C5L5PA) - (i5-1335U/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg3094tu-8c5l5pa-chinh-hang,"19,990,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/26/8c5l5pa-1.png'],HP
243,"Laptop HP Pavilion 15-eg3093TU (8C5L4PA) - (i5-1335U/16GB/512GB/15.6"" FHD/Windows 11)- Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg3093tu-8c5l4pa-chinh-hang,"21,299,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/13/hp-pavilion-15-gold-1.png'],HP
244,"Laptop Gaming HP Victus 15-fa1155TX (952R1PA) - (i5-12450H/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-gaming-hp-victus-15-fa1155tx-952r1pa-chinh-hang,"23,490,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/22/hp-victus-15-black-1.png'],HP
245,"Laptop HP Pavilion x360 14-ek2013TU 9Z2V4PA (Core 7 150U/16GB/ 512GB/ 14"" FHD Touch/Win11/ Silver/ Pen) - Chính hãng",https://hoanghamobile.com/laptop/hp-pavilion-x360-14-ek2013tu-9z2v4pa,"31,990,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4986_hp-pavilion-x360-14-ek2013tu-9z2v4pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/9z2v4pa-1.png']",HP
246,"Laptop HP Pavilion x360 14-ek2017TU 9Z2V5PA (Core 5 120U/16GB/512GB/ 14"" FHD Touch/ Win11/ Silver/ Pen) - Chính hãng",https://hoanghamobile.com/laptop/hp-pavilion-x360-14-ek2017tu-9z2v5pa,"27,990,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4985_hp-pavilion-x360-14-ek2017tu-9z2v5pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/9z2v5pa-1.png']",HP
247,"Laptop HP 14-EP1009TU (9Z2W2PA) (CORE 5 120U/16GB/1TB/14"" FHD/WIN11/Bạc) - Chính hãng",https://hoanghamobile.com/laptop/hp-14-ep1009tu-9z2w2pa,"22,390,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4983_hp-14-ep1009tu-9z2w2pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/9z2w2pa-1.png']",HP
248,"Laptop HP 14s-DQ5121TU (8W355PA) (i3-1215U/8GB/512GB/14"" FHD/Win11/Silver) - Chính hãng",https://hoanghamobile.com/laptop/hp-14s-dq5121tu-8w355pa,"11,990,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4982_hp-14s-dq5121tu-8w355pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/8w355pa-1.png']",HP
249,"Laptop HP 15s-fq5160TU (7C0S1PA) - (i5-1235U/16GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-15s-fq5160tu-7c0s1pa-chinh-hang,"19,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/22/hp-15s-silver-1.png'],HP
250,"Laptop HP 14s-dq5122TU (8W356PA) - (i3-1215U/8GB/256GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-14s-dq5122tu-8w356pa-chinh-hang,"12,590,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/22/hp-14s-silver-1.png'],HP
251,"Laptop HP 15-FD0237TU (9Q972PA) (i5-1334U/ 8GB/ 512GB/15.6"" FHD/Win11/ Bạc) - Chính hãng",https://hoanghamobile.com/laptop/hp-15-fd0237tu-9q972pa,"17,690,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4988_hp-15-fd0237tu-9q972pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/9q972pa-1.png']",HP
252,"Laptop HP 15-FD0305TU (A2NL6PA) (I3-1315U/8GB/256GB/15.6"" FHD/WIN11/Vàng) - Chính hãng",https://hoanghamobile.com/laptop/hp-15-fd3035tu-a2nl6pa,"12,490,000 ₫",['Gold'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4990_hp-15-fd3035tu-a2nl6pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/a2nl6pa-1.png']",HP
253,Laptop HP Envy 16-h0034TX 6K7G0PA-i7-12700H/16GB/512GB/RTX 3060 6GB/16 Inch 120Hz- Chính hãng,https://hoanghamobile.com/laptop/laptop-hp-envy-16-h0034tx-6k7g0pa-i7-12700h-16gb-512gb-rtx-3060-6gb-16-inch,"48,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/08/22/image-removebg-preview-28.png'],HP
254,"Laptop HP 15-FD0235TU (9Q970PA) (i5-1334U/16GB/512GB/15.6"" FHD/Win11/ Bạc) - Chính hãng",https://hoanghamobile.com/laptop/hp-15-fd0235tu-9q970pa,"19,990,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4987_hp-15-fd0235tu-9q970pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/9q970pa-1.png']",HP
255,"Laptop HP 15s-fq5231TU (8U241PA) - (i3-1215U/8GB/256GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-15s-fq5231tu-8u241pa-chinh-hang,"12,690,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/22/hp-15s-silver-1.png'],HP
256,"Laptop HP Pavilion 15-eg2083TU (7C0W9PA) - (i5-1240P/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2083tu-7c0w9pa-chinh-hang,"19,490,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/20/7c0w9pa-1.png'],HP
257,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001YVN (Ultra 7 155H/32GB/512GB/14 inch WUXGA OLED/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-5-14imh9-83da001yvn,"27,790,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/14/83da001yvn-1.png'],LENOVO
258,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00008VN ( i5-13420H/16GB/512GB/14 inch WUXGA/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-3-14irh10-83k00008vn,"18,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/14/83k00008vn-1.png'],LENOVO
259,Laptop Lenovo LOQ 15IRX9 83DV00UGVN (i7-13650HX/24GB/512GB/ RTX 4050/15.6 inch FHD 144Hz/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-loq-15irx9-83dv00ugvn,"31,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/14/83dv00ugvn-1.png'],LENOVO
260,"Laptop Gaming Lenovo LOQ Essential 15IAX9E - 83LK0036VN (i5-12450HX/12GB/512GB SSD/RTX3050/ 15.6"" FHD 144Hz/Win 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-gaming-lenovo-loq-essential-15iax9e-83lk0036vn,"21,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/12/17/83lk0036vn-1.png'],LENOVO
261,Laptop Lenovo IdeaPad Slim 5 14IRH10 83HR0001VN (i5-13420H/32GB/1TB/14inch WUXGA/Win 11/ Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-5-14irh10-83hr0001vn,"25,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/14/83hr0001vn-1.png'],LENOVO
262,Laptop Lenovo IdeaPad Slim 5 15ARP10 83J3001DVN (7-7735HS/16GB/512GB/AMD Radeon™ 680M/15.1inch WQXGA/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-5-15arp10-83j3001dvn,"23,890,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/14/83j3001dvn-1.jpg'],LENOVO
263,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00007VN (I7-13620H/16GB/512GBs/14 inch WUXGA/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-3-14irh10-83k00007vn,"22,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/14/83k00007vn-1.png'],LENOVO
264,Laptop Lenovo Ideapad Slim 3 15ABR8 (82XM00MDVN) (R5-5625U/16GB/512GB/15.6 FHD/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-3-15abr8-82xm00mdvn,"14,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/22/82xm00mdvn-1.png'],LENOVO
265,Laptop Lenovo ThinkBook 14 G7 IML 21MR006WVN (Ultra 5 125U/16GB/512GB/14 inch WUXGA/No OS/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-thinkbook-14-g7-iml-21mr006wvn,"21,890,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/14/21mr006wvn-1.jpg'],LENOVO
266,Laptop Gaming Lenovo LOQ 15IAX9 (i5-12450HX/16GB/512GB/15.6 FHD/RTX3050/15.6 FHD 144Hz/Win11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-lenovo-loq-15iax9-83gs000jvn,"24,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/10/17/83gs000jvn-1.png'],LENOVO
267,"Laptop Lenovo LOQ 15IAX9 (83GS001RVN) - (i5-12450HX/12GB/512GB/RTX 3050/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-loq-15iax9-83gs001rvn-chinh-hang,"26,990,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4102_laptop-lenovo-loq-15iax9-83gs001rvn-chinh-hang/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/23/83gs001rvn-1.png']",LENOVO
268,Laptop Lenovo IdeaPad Slim 3 15ABR8 (82XM00EHVN) (R7-7730U/16GB/512GB/15.6 FHD/WIN11/XÁM) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-3-15abr8-82xm00ehvn,"16,390,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/13/ideapad-slim-3-15abr8-82xm00ehvn-1.png'],LENOVO
269,Laptop Lenovo IdeaPad Slim 5 14Q8X9 (83HL000KVN) (Snapdragon X1P42100/16GB/512GB/14 WUXGA/Win11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-5-14q8x9-83hl000kvn,"24,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/06/laptop-lenovo-ideapad-slim-5-14q8x9-83hl000kvn-1.png'],LENOVO
270,Laptop Gaming Lenovo LOQ 15IRX9 (83DV00D5VN) (i7-13650HX/RTX4050/16GB/512GB/15.6 FHD 144Hz/Win11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-lenovo-loq-15irx9-83dv00d5vn,"31,990,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5954_laptop-gaming-lenovo-loq-15irx9-83dv00d5vn/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/09/16/83dv00d5vn-1.png']",LENOVO
271,"Laptop Lenovo ThinkBook 16 G6 IRL 21KH00Q0VN (i5-13420H/16GB/512GB/16"" WUXGA/WIN11/XÁM) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-thinkbook-16-g6-irl-21kh00q0vn,"20,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/04/laptop-lenovo-thinkbook-16-g6-irl-21kh00q0vn-i5-13420h16gb512gb-pcie16-7.png'],LENOVO
272,Laptop Lenovo V14 G4 IRU 83A000BHVN (i5-13420H/ 16GB/ 512GB/ 14 inch FHD/ Win11/ Grey) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-v14-g4-iru-83a000bhvn,"16,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/04/laptop-lenovo-v14-g4-iru-83a000bhvn-i5-13420h-16gb-512gb-14-inch-fhd-win11-grey-7.png'],LENOVO
273,Laptop Gaming Lenovo LOQ 15ARP9 83JC003YVN (R7 7435HS/ 24GB/512GB/RTX 4060 /15.6 inch FHDWin 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-lenovo-loq-15arp9-83jc003yvn,"31,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/06/loq-15arp9-83jc003yvn-1.png'],LENOVO
274,Laptop Lenovo ThinkBook 14 G6 IRL 21KG00RDVN (i5-13420H/ 16GB/ 512GB/ 14 inch WUXGA/ Win11/ Grey),https://hoanghamobile.com/laptop/laptop-lenovo-thinkbook-14-g6-irl-21kg00rdvn,"18,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/04/laptop-lenovo-thinkbook-14-g6-irl-21kg00rdvn-i5-13420h-16gb-512gb-14-inch-wuxga-win11-grey-7.png'],LENOVO
275,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN (Ultra 5 125H/16GB/512GB/Intel® Arc™/14 inch WUXGA OLED/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn,"21,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/24/83da001nvn-9.png'],LENOVO
276,Laptop Lenovo IdeaPad Slim 5 16IMH9 83DC001RVN (Ultra 5 125H/16GB/512GB/Intel Arc/16 inch 2K OLED/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-5-16imh9-83dc001rvn-chinh-hang,"22,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/22/83dc001rvn-5.png'],LENOVO
277,Laptop Lenovo IdeaPad 5 14IAL7 82SD006PVN (i5-1235U/8GB/512GB/Intel Iris Xe/14 inch FHD/Win 11/Xanh) - Chính hãng,https://hoanghamobile.com/laptop/lenovo-ideapad-5-14ial7-82sd006pvn,"16,990,000 ₫",['Xanh'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/03/82sd006pvn-4.png'],LENOVO
278,Laptop Lenovo ThinkBook 16 G6 ABP (21KK005XVN) (R5-7530U/16GB/512GB/16 inch WQXGA-IPS/Win11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-thinkbook-16-g6-abp-21kk005xvn,"20,290,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4963_laptop-lenovo-thinkbook-16-g6-abp-21kk005xvn/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/19/21kk005xvn-1.png']",LENOVO
279,Laptop Lenovo IdeaPad Slim 5 16IMH9 (83DC001SVN) (U7-155H/32GB/512GB/Intel Arc/16 inch 2K OLED/Win 11/Màu Xám),https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-5-16imh9-83dc001svn,"26,990,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4932_laptop-lenovo-ideapad-slim-5-16imh9-83dc001svn/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/12/83dc001svn-1.png']",LENOVO
280,Laptop Lenovo LOQ 15IAX9 83FQ0005VN (i5-12450HX/16GB/512GB/Arc A530M/15.6 inch FHD/Win 11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-loq-15iax9-83fq0005vn,"21,690,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4922_laptop-lenovo-loq-15iax9-83fq0005vn/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/11/lenovo-loq-15iax9-83fq0005vn-1.png']",LENOVO
